id1,id2,title1,title2,narrative,overall,cosine_similarity
1483805970,1484033810,Catheter found in Vancouver man's spine years after operation,Sponsored: Flat roofs tend to have more problems than non-flat roofs,4.0,4.0,0.05266185849905014
1484699094,1484368406,"Does Hurco Companies, Inc. (NASDAQ:HURC) Have A Particularly Volatile Share Price?",CFO Magazine’s Most-Read Stories of 2019,4.0,4.0,0.3813851773738861
1484301114,1484292987,Rudy Giuliani Begs To Be Trump’s Impeachment Trial Lawyer,"Giuliani says he'd testify at Trump's Senate trial, adds, 'I'd love to try the case'",1.6666666666666667,1.0,0.7684583067893982
1484011684,1483832364,"Foreign Ministry Spokesperson Hua Chunying's Regular Press Conference on October 21, 2019","Foreign Ministry Spokesperson Geng Shuang's Regular Press Conference on December 31, 2019",3.0,3.0,0.9209952354431152
1484032815,1484032830,"Ben Rhodes still at it, defending his Iran deal... and gets a smack-down",Top 12 Get-Trump Bloopers of 2019,4.0,4.0,0.4129502475261688
1484008040,1484013579,The evening death came for me: My journey with PTSD,Frumpy Middle-aged Mom: My housekeeper is worth more to me than gold,4.0,4.0,0.2707201838493347
1484189463,1484343558,NH man submitted nearly $111K in false Medicaid claims,"Norovirus Contributed To NH Restaurant Patron Death, Officials Say",3.0,4.0,0.541244626045227
1484039351,1484139987,"In Playoff Debut Vs. Patriots, Ryan Tannehill Will Need To Overcome Gillette Stadium House Of Horrors",Comparing Playoff Credentials Of Patriots And Titans: Does Either Team Really Have An Advantage?,1.6666666666666667,2.0,0.7324594855308533
1484039179,1484112922,Androgynous and gender-fluid Indian teenager fights for cultural acceptance,Mumbai Court Allows Banks to Utilise Vijay Mallya’s Movable Assets to Recover Debt,4.0,4.0,0.26353827118873596
1484188158,1483926746,Holly Willoughby posts cryptic message to start off the new year,America Ferrera expecting second child,3.0,3.333333333333333,0.5725317001342773
1484010933,1483807252,Commentary: Fixing the faults of the free market,Why Evangelicals May Be Hardwired to Believe Trump's Falsehoods,3.0,3.6666666666666665,0.5326494574546814
1484772117,1484200187,Jamie Oliver's wife Jools reveals sadness over upcoming family change affecting daughter Poppy,My 2019 in AsiaOne: I found out what makes Singaporean men so desirable,4.0,4.0,0.22393471002578735
1484013128,1486883736,Xmas jewellery sales better than expected,Buy Local campaign making a difference,2.0,3.0,0.4368526339530945
1484038998,1484151155,"Cleveland kidnapping survivors Amanda Berry, Gina DeJesus on journey from captivity to helping others",‘The L Word: Generation Q’ Showrunner Marja-Lewis Ryan on the Series’ Evolution,4.0,4.0,0.49678343534469604
1484010079,1483987405,"British man killed by firework in Thailand, say local police",Briton killed after New Year's Eve firework explodes in his face in Thailand,1.6666666666666667,1.0,0.858589768409729
1484191459,1484223583,"If kindergarten is a ‘child’s garden,’ how does learning bloom?",Have we turned kindergarten into a spirit-sapping slog?,2.0,1.3333333333333333,0.5098317265510559
1484008812,1484075036,Three arrested for Boksburg post office robbery,"Andhra Pradesh: Three dead, 15 injured in tractor mishap",3.6666666666666665,3.333333333333333,0.4886845648288727
1483805607,1483831880,KCB will release and replace more than eight players – Oduor,Ulinzi Stars welcome trio ahead of second half of KPL season,2.333333333333333,2.0,0.42775243520736694
1484456134,1484720560,Films of the Decade: Why The Dirty Picture Represents the Year 2011 in Hindi Cinema,"Neurologic, BP Drugs May Reduce Breast Tumour Development",3.6666666666666665,4.0,0.3342903256416321
1483806386,1483839770,African Education And The Technology Design Revolution,Afreximbank regional office construction commences,4.0,3.0,0.4512034058570862
1483803487,1484392382,Was Winky D Mocking Govt With His Outfit At “Njema” Album Launch,Police Announce Blitz On Illegal Gold Miners Following Murder Of One Of Their Own,4.0,3.333333333333333,0.45669037103652954
1484700592,1484270606,"DeAndre Hopkins gives Tre’Davious White, Buffalo Bills bulletin board material ahead of Wild Card Weekend",3 Bold Predictions for Bills-Texans Wild Card Matchup,2.6666666666666665,1.6666666666666667,0.6413823366165161
1484188644,1484319913,Article: The Yellow Vest Movement: One of the Most Unreported Stories of 2019,My Chasidic community taught me to avoid non-Jews.,3.6666666666666665,4.0,0.39159107208251953
1484759181,1484250241,This Minneapolis cocktail bar is helping you do 'Dry January',2019 road toll lower but still 'staggering',4.0,4.0,0.34927651286125183
1484395365,1483986288,57 arrested anti-CAA protesters released on bail in Varanasi,Priyanka slams govt over plight of Varanasi toddler,2.0,1.6666666666666667,0.5372916460037231
1484400597,1484019136,Pro-Iranian protesters end siege of US embassy in Baghdad,Pro-militia protesters withdraw from US Embassy in Iraq,1.6666666666666667,1.3333333333333333,0.8600820302963257
1484011113,1484176201,Wague returns for Barcelona's final session of the year,Here’s to the new year: CHOM party,4.0,4.0,0.6972169876098633
1484012836,1484268831,How I bought my first guitar at 16 – Sunny Ade,EbonyLife Place is recruiting for the Position of ‘Business Executive’ & this might be an Opportunity for You,4.0,4.0,0.343078076839447
1484189009,1484325906,Male taken to hospital after car rolls over near Marengo,1 taken to hospital Tuesday after car rolls over in Woodstock,1.0,2.6666666666666665,0.7301687002182007
1484697775,1484163542,Two local doctors pass final GP exams,NSWMA to get 100 trucks this year,4.0,4.0,0.2637958526611328
1484010864,1483950504,Most Bahamians to miss growth benefits,PM told: ‘Treat $2bn insurers with respect’,2.0,3.0,0.3708638846874237
1484013741,1484243574,"New Year's Eve flooding kills nine, displaces thousands in Jakarta",Indonesia: Jakarta hit with deadly floods,2.0,1.6666666666666667,0.7242662906646729
1484037777,1484370272,"More than 270 record high temperatures, ties recorded in Hawaii in 2019",,4.0,4.0,0.7242662906646729
1484010756,1484052867,Tennis: Recovering Kei Nishikori to miss Australian Open,"Kei Nishikori: I love tennis more than ever, I can still improve",2.6666666666666665,2.333333333333333,0.2945494055747986
1484039338,1484002723,YEAR IN REVIEW 2019: ACE students being relocated to Agassiz high school – Agassiz Harrison Observer,A look at new Georgia laws that start with the new year,3.333333333333333,3.6666666666666665,0.6383179426193237
1484188919,1484152213,How impeachment trials have put the spotlight on North Carolina senators,Commentary: Civics 101: House Democrats vote to impeach Trump,2.333333333333333,2.333333333333333,0.6349084377288818
1484011262,1484235264,Chyler Leigh of 'Supergirl' Battles Bipolar Disorder,"One dies in Jan 1 auto crash on, Ore Road",4.0,4.0,0.31180495023727417
1484038715,1483981773,Love in the time of DACA,"Biden touts plan to issue driver’s licenses, grant citizenship to all, reverse Trump’s border progress in first few weeks",3.333333333333333,3.0,0.11994832009077072
1484395537,1483765159,Bigg Boss 13: Sidharth Shukla Gets Cosy with Jasmin Bhasin at New Year's Party,"Bigg Boss 13 Day 91 Written Updates: After Arhaan Khan's Eviction, Asim and Vishal Ask Rashami to Strengthen Her Game",2.0,2.333333333333333,0.5734274387359619
1484007541,1484143352,"2,500 settlers storm Joseph’s Tomb in Nablus – PNN",PIC: Nine injured as taxi slams into palm tree in Cape Town,3.0,3.75,0.47183284163475037
1484189457,1483848158,York County deputy shot 16-year-old boy to death during confrontation,Report: St. Cloud Worker Used Drugs With Vulnerable Adult,4.0,4.0,0.5356939435005188
1483805955,1484113104,Jewish summer camp vandalized with racist graffiti on Gabriola Island,Anti-Semitic graffiti found at Jewish camp on Gabriola Island,1.3333333333333333,1.3333333333333333,0.9058561325073242
1496319911,1483835380,Five Ways to Stop Corporations From Ruining the Future of Work,Reducing Income Inequality at the Expense of the Poor,3.0,2.333333333333333,0.4637949466705322
1484012254,1483931699,Murder inquiry after bodies of man and woman found in house in Midlands village on New Year's Day,Cops were called to murdered mum’s home days before she and new lover ‘stabbed to death’ after she kicked out husband,1.0,1.0,0.7806077003479004
1484007546,1484188452,Israel to transfer land register from Civil Administration to Court of Justice – PNN,Palestinians Decry ICC Prosecutor's Delay of Israeli War Crimes Investigation,2.333333333333333,2.6666666666666665,0.5474411845207214
1484039666,1483920820,Adama Traore Admits He Would Be Open to Real Madrid Move Despite Barcelona Past,"Adama Traoré forgets Barcelona past: ""I would go to Real Madrid""",1.0,1.0,0.7772775292396545
1484084350,1484110209,Winning numbers drawn in ‘Pick 3 Midday’ game,Haiti’s leader marks independence day amid security concerns,4.0,4.0,0.3088725805282593
1484177592,1484180941,Amusing moment a man dresses as a Toy Story soldier and directs traffic,Impatient driver throws a grenade under the wheels of a car and immediately drives off in Russia,3.0,4.0,0.35156023502349854
1484763362,1484653098,Malaysian Couple Faces Flak for Using Ambulance to Reach the Reception Venue,"Actor Geetika Vidya Ohlyan’s Bold Stand on Jamia Violence, CAA on Rajiv Masand Show is Must Watch",3.333333333333333,4.0,0.4068041145801544
1484033455,1484122375,Two insanely delicious street foods from the Philippines,No snow? No problem: 8 activities for snowless days,4.0,4.0,0.17349839210510254
1483805857,1483895137,M&M posts 1 pc rise in auto sales in Dec,"Maruti Suzuki, M&M beat year-end blues, post rise in domestic sales figures",1.6666666666666667,1.6666666666666667,0.730956494808197
1484009054,1484052856,The Joint Forces Command of the Coalition to Restore Legitimacy in Yemen: Arrival of 6 Saudi War Prisoners to King Salman Airbase in Riyadh,Six Saudi prisoners back home - coalition,1.0,1.0,0.773076057434082
1483803964,1484247625,"Buhari appoints MD for REA, Acting Registrar-General for CAC",Buhari drops Azinge for Shafii as acting Registrar of CAC,2.333333333333333,2.0,0.6645075082778931
1483806409,1484187744,Be a More Sustainable Traveler,‘Orange Is the New Black’ star Danielle Brooks is engaged,3.6666666666666665,3.6666666666666665,0.22265824675559998
1483803656,1484176201,Expect a dry but chilly New Year’s Eve in the Phoenix area,Here’s to the new year: CHOM party,2.6666666666666665,2.6666666666666665,0.5815837383270264
1484452733,1484215051,Crews working on latest sewage main breaks in Fort Lauderdale,Improper Disposal of Used Fireworks in La Leads to Fire,4.0,4.0,0.42768925428390503
1484037837,1485995558,Gun-wielding robs man,"Police Blotter, Jan. 2",2.6666666666666665,3.0,0.3371838331222534
1484189112,1484060865,"In the midst of increasing anti-Semitic violence, a growing unease for Jewish community",LAPD increases patrols near synagogues after stabbings at New York Hanukkah event,2.333333333333333,2.0,0.5093930959701538
1484188257,1484552226,Former NBA Commissioner David Stern Dead At 77,"David Stern, NBA's Commissioner for 30 Years, Dies at 77",1.0,1.0,0.8945521712303162
1484038757,1483871486,Six suspects arrested in mass shooting that left four dead in Fresno,The nation in brief,2.0,2.0,-0.08142382651567459
1484010778,1483974877,Biodiversity: hopes and fears for the next 10 years,"Landmark documentary series Our Planet highlights need for global action to protect nature, say",2.333333333333333,2.333333333333333,0.4567522406578064
1484189394,1484230045,"Puppy brings comfort to North Carolina officers, dispatchers",Tactical Urbanism project brings creative seating to bus stops,3.6666666666666665,3.333333333333333,0.21596726775169373
1484010768,1484305811,"Sonny Mehta, head of publisher Knopf, dies aged 77","Sonny Mehta, literary tastemaker who long reigned at Knopf, dies at 77",1.3333333333333333,1.3333333333333333,0.9160446524620056
1484011220,1484041021,"China, Indonesia gearing up for accelerated e-commerce growth in 2020",China’s State Council Approves 24 New Cross-Border E-Commerce Zones,1.3333333333333333,1.6666666666666667,0.5855820178985596
1484038321,1484228769,Paul George just misses triple-double as Clippers hammer Kings,"George, Leonard Humilaw on Clippers",1.0,1.0,0.32581397891044617
1484455745,1483963989,UAE leaders congratulate President of Haiti on Independence ...,Sheikh Mohamed bin Zayed tops list of 'Most Remarkable Arab leaders in 2019',3.6666666666666665,3.0,0.49235799908638
1483806120,1484422056,Seeing clearly in 2020; A look forward to the new year in South Lake Tahoe,EDITORIAL - Challenges,3.25,3.75,0.1951957494020462
1484034880,1484089061,Indiana Nears 20 Baby Boxes for Surrendering Newborns,"2 Dead, 2 Critical After SUV Enters Northern Indiana Pond",4.0,3.6666666666666665,0.47358500957489014
1484008055,1484109516,Buttigieg finishes year with $24.7 million haul in final quarter,"Pete Buttigieg raised $24.7 million in the final quarter, bringing his total 2019 haul to $76 million",1.0,1.0,0.8818718194961548
1484190758,1484279739,"Ebere Eze, Osayi-Samuel hand QPR victory against Cardiff City","Eze, Osayi-Samuel impressive in QPR win over Cardiff",1.3333333333333333,1.0,0.891115665435791
1484189765,1484330350,Living with Kin in Lowland Horticultural Societies,The Arts of Contingency,3.6666666666666665,3.333333333333333,0.22533443570137024
1484007634,1483986428,The Year That Was: A look back at Carson City’s 2019,Pope Francis’ 2019: Panama to Pan-Amazon to Pachamama,3.5,4.0,0.653025209903717
1484011679,1484234879,ParlGov database,How a Facebook Political Spat Ruptured a Family,4.0,4.0,0.18742923438549042
1484036014,1484012807,Jack Grealish strike guides Aston Villa to crucial win at Burnley after being denied by another mood-killing VAR decision –,EPL: Grealish fires Villa out of drop zone,1.0,1.0,0.5955274105072021
1483803663,1484208838,Music Icon Linda Ronstadt Compares Trump To Hitler: 'Mexicans Are The New Jews',Linda Ronstadt Says President Trump Treats Mexicans Like 'the New Jews',1.3333333333333333,1.0,0.8530638813972473
1484011235,1483838140,NexTech AR Solutions unveils new customer deal with leading eCommerce dealer Weby Corp,The College Fix,4.0,4.0,0.46863994002342224
1484698286,1484030136,Breaking: Judge In Hunter Biden’s Paternity Case Suddenly Recuses Himself As Lunden Roberts’ Attorneys Ask For Hunter To Be Held In Contempt For Withholding Financial Records,Judge in Hunter Biden Paternity Case Recuses Himself After 7 Months,1.6666666666666667,1.6666666666666667,0.47084668278694153
1484189001,1483933084,Should Detroit Pistons fan feel comfortable with the idea of losing?,Melville drive-by shooting leaves residents in fear,3.333333333333333,3.6666666666666665,0.44915953278541565
1484396409,1483959633,Homeland Security Chief Orders Review Of State Laws Allowing Driver’s Licenses For Illegal Aliens,U.S. seeks review of state DMV laws on immigration enforcement,1.6666666666666667,1.3333333333333333,0.7951693534851074
1484188205,1483793850,Police block road and pin 'money launderer' to floor in dramatic arrest,Solskjaer's update on Pogba before Arsenal away,4.0,3.6666666666666665,0.3209293484687805
1484137472,1484110209,Winning numbers drawn in ‘Pick 4 Day’ game,Haiti’s leader marks independence day amid security concerns,4.0,4.0,0.37384533882141113
1484188025,1483840677,"Syria, Syrians, and Christmas","Buhari’s friend, Archbishop of Canterbury breaks silence on killings of 12 Christians",3.6666666666666665,4.0,0.31127262115478516
1484189236,1484312289,The Key to Solving the Climate Crisis Is Beneath Our Feet,The Top 4 Issues America Will Face in 2020,3.4,3.6,0.47788354754447937
1484451748,1484325303,Wimmera CFA volunteers join East Gippsland firefighting effort,"Seventeen missing, one dead after destructive bushfires in Victoria, Australia",3.0,3.0,0.5309086441993713
1484035215,1484014342,Trump Shrugs Off Kim Jong Un's Nuclear Testing Threat: 'He Likes Me',North Korean leader Kim Jong Un warns of new strategic weapon,2.333333333333333,1.6666666666666667,0.551645040512085
1483805456,1484014772,How voice & video will dominate in 2020,The financial perks of going solar – Beacon,3.6666666666666665,3.6666666666666665,0.40109580755233765
1484011425,1484318185,The Last Gasp of the Cradle Christians?,IRAQ Car bomb targets Christian student’s bus near Mosul,2.0,2.5,0.3453506827354431
1484455112,1484095819,"Hyderabad: Woman succumbs to burns, partner booked",Woman who attempted immolation succumbs,1.0,1.0,0.8113823533058167
1484188966,1484188954,CES 2020: Rise of cloud gaming and death of the video game console,How Apple Arcade changed mobile gaming in 2019,1.5,2.0,0.6979778409004211
1484039148,1484288738,What time is Mrs Brown’s Boys’ New Year’s Day special on TV tonight?,Hannah Palmer Rocks Scandalous White Bikini Top In The Snow In Hot New Instagram Share,4.0,4.0,0.3310704231262207
1484188413,1484105342,Conservative NYTimes Columnist Speaks for Can't-do-ist Democratic Centrists,The 2020 Election Will Break History,2.333333333333333,2.333333333333333,0.40886521339416504
1484189036,1484919312,Gallery: Tulsa World stories of the decade,Cant compact or shrink disk anymore,4.0,4.0,0.20825934410095215
1484182174,1484178019,East End skatepark lights should be in by daylight saving,Coney Island Plunge Makes a Chilly Splash into the New Year,4.0,4.0,0.4118550717830658
1484009649,1483951110,Turkey may not send forces to Libya if conflict eases,"France, Egypt urge ‘restraint’ in Libya as Turkey weighs sending troops",2.333333333333333,2.0,0.5669026374816895
1484188385,1483995169,5 Firefighters Injured in Upper East Side High-Rise Blaze,Man caught on video snatching woman from NYC subway train,3.6,3.8,0.5161125063896179
1484009844,1483771573,This day In History — January 01,"This day in history, Jan. 1",1.0,1.3333333333333333,0.8349190950393677
1484401139,1484148812,"Weather in northwest Orange County for Tuesday, December 31, 2019",‘It Forever Changed This Country:’ Vt. Man to Attend Pearl Harbor Commemorations,3.6666666666666665,4.0,0.3046233654022217
1484759480,1483838142,"New Court Filing Puts Biden In Panic Mode As “China Hustle”, A Multi-Billion Alleged Stock Fraud Scheme Comes To Light",Plot Twist: Judge Recuses Himself In Midst Of Hunter Biden Paternity Case — And A New Accuser Emerges,2.0,1.6666666666666667,0.6178739666938782
1484010965,1484133966,Matt Lauer dating marketing guru Shamin Abas after finalizing divorce,"Good boyfriend material? Matt Lauer spends holidays with new girlfriend, report says",1.6666666666666667,1.0,0.6663978099822998
1484188771,1483955656,Freedom of speech remains elusive under NLD regime,Martha's Garden: First Hill Gardens were resurrected during 2019 gardening season,3.5,3.5,0.0595768541097641
1483804170,1484301400,Government deallocates coal block in Jharkhand allotted for power project,"Singapore economy expands 0.7 percent in 2019, slowest in a decade",4.0,4.0,0.2513762414455414
1484188635,1484299664,"Hunter finds Schuylkill: The ""Hidden Trap Street""",Leading and managing organisational change | The Guardian Nigeria News - Nigeria and World News,4.0,4.0,0.3113839030265808
1484189219,1484067380,Here It Comes: Get Ready for a Stop-Bernie Onslaught Like You've Never Seen,AOC Tells Democrats How to Get it Right in 2020,3.0,2.333333333333333,0.4015806317329407
1484011085,1484010762,Will these be Rafael Nadal's shoes at the 2020 Australian Open?,Two-time Semi Finalist Vera Zvonareva to Miss Australian Open,3.333333333333333,3.333333333333333,0.45749181509017944
1484188657,1484188665,Trump regulations reversal sicken & kill those who made him president and more.,Dean Obeidallah: Democrats ceding 'good economy' talking point is a loser,2.6666666666666665,2.333333333333333,0.4786420464515686
1484037661,1485647004,Giuliani Says He’s Prepared to ‘Do Demonstrations’ at Trump’s Impeachment Trial,VERY interesting comment from Giuliani (raw)…,1.0,1.0,0.36323702335357666
1484400060,1483974916,"CBI arrests DRI ADG, two businessmen in Rs 3 crore graft case",CBI arrests ADG of Revenue Intelligence in Rs 25 lakh bribery case,1.0,1.0,0.806786298751831
1484189504,1484254401,How to Read Vietnam’s Latest Defense White Paper: A Message to Great Powers,South China Sea: China’s ‘dangerous’ plan almost complete,2.333333333333333,1.3333333333333333,0.5094448328018188
1484013727,1483751329,From the Archives: The Agua Caliente racetrack opened 90 years ago,Compete in a duck race and take the plunge at Lyme Lunge as events return today,4.0,4.0,0.39723101258277893
1484012841,1483948966,"Editorial: Decade of jobs, opportunity, prosperity",Andy Puzder: Trump economy defies critics – 2019 another year of the 'experts' getting it all wrong,2.0,2.0,0.39532163739204407
1484453991,1484277575,Faiz poem: Is Faiz’s poem anti-Hindu? IIT-Kanpur panel to decide,Poet Faiz Ahmad Faiz's protest anthem rattles right-wing,2.333333333333333,1.6666666666666667,0.6817906498908997
1484189293,1496319911,What's the dish of the decade? One St. Louis dining critic weighs in,Five Ways to Stop Corporations From Ruining the Future of Work,4.0,3.75,0.4241078197956085
1484011122,1599884608,"Barcelona: Pass/fail player verdicts - Dembélé, Griezmann...",Virtual Devotionals and Worship,4.0,4.0,0.2778974771499634
1484013827,1484245335,Rose Parade 2020: Meet The First Latina President Of The Tournament Of Roses,"Rose Parade celebrates diversity with Rita Moreno, Los Lobos and Maria from ‘Sesame Street’",2.6666666666666665,2.333333333333333,0.6936919689178467
1484013620,1484035601,‘Augusta Symphony 003’ gala takes on James Bond theme,What Happens To ‘Destiny 2’ When Xbox Series X And PS5 Arrive This Fall?,4.0,4.0,0.45218709111213684
1484189574,1484212280,Crime in Melbourne,Australia wakes up to another day of fires,4.0,4.0,0.39640235900878906
1484188969,1484211715,17 new PC games we're excited for in 2020,Michigan officer pushes 2 out of drunken motorist’s path,4.0,4.0,0.17363518476486206
1484037576,1484254284,"Watchdog to investigate after police allegedly shoot, injure man in St. Catharines",Halifax police investigating alleged arson after apartment building fire,3.5,3.0,0.7125471830368042
1484450532,1484534854,Audi posts robust sales in China,Chemical sector in China posts stable expansion,2.0,2.333333333333333,0.7848161458969116
1483803515,1484920778,Mahesh Babu’s emotional New Year message will melt your heart,"New Year, Same You : The Art of Non-Conformity",3.6666666666666665,3.6666666666666665,0.4566422998905182
1484039359,1484478322,First Boston Baby Of 2020 Born At Brigham and Women's Hospital,"OH, BABY! South Shore's first of 2020 is a boy",1.0,2.0,0.43809974193573
1484037338,1484173131,Stunning mansion with Mediterranean-style sea views and swimming pool in Torquay can be yours for £3million – The Sun,‘Serial killer’ fears take hold after cops reveal recent homeless murders ‘are connected’ – The Sun,4.0,4.0,0.3446466326713562
1483805573,1484265728,"An Alabama woman texted ‘I feel in trouble’ before she disappeared, mother says",Agencies receive firm support,4.0,4.0,0.06150028482079506
1484007524,1484087779,2 injured when snowmobile crashes into tree,Two hurt in when snowmobile crashed into tree,1.3333333333333333,1.0,0.9541299939155579
1484189014,1484006833,Elephants in Thailand 'broken' for lucrative animal tourism,Thailand celebrates 2020 – the year of the plastic bag ban,3.0,3.0,0.3896386921405792
1484010444,1484106773,"CBRE (CBRE) Soars to 52-Week High, Time to Cash Out?",Looking for a Growth Stock? 3 Reasons Why Lumentum (LITE) is a Solid Choice,2.0,3.333333333333333,0.510604977607727
1484007609,1483929412,How the gender pay gap extends beyond the grave,Google’s Most Searched Terms Of The Last Decade,4.0,4.0,0.4063184857368469
1483737640,1484326372,10 things you should never do when starting a new job,"New Year, New Resolution-Tips to Help Achieve This Year's Goal",2.0,3.0,0.3937140703201294
1484189392,1484189391,"Lawsuit alleges famed Jesuit McGuire abused boy 1,000 times",Hundreds of accused clergy left off church's sex abuse lists,2.0,1.75,0.6722615957260132
1484035472,1483975527,"Hearty Pandya & Nuts Breastkive English: Virat Kohli, Kal Rahul, Tara Sutaria Poure in-about-cricketer",Hardik Pandya engaged to girlfriend Natasa Stankovic,1.6666666666666667,1.3333333333333333,0.48277291655540466
1484079804,1484193838,A snapshot of venture capital investments in India in the past year,Celebrations across the globe to welcome the new year,3.6666666666666665,4.0,0.5170251131057739
1484189388,1483751329,Mummers Mass celebrates faith and fun,Compete in a duck race and take the plunge at Lyme Lunge as events return today,3.25,3.5,0.20837746560573578
1484011179,1484166080,Quebec's pot age and Sask.'s microdistillery industry; In The News for Dec. 31,Thousands Stranded on Beach Encircled By Flames as Bushfires Rip Through Australia,3.0,2.0,0.3144139051437378
1544288384,1483979183,2019 Was a Mixed Year for the Caribbean,LIST: Notable deaths in 2019,3.6666666666666665,3.6666666666666665,0.49963098764419556
1483805439,1483890839,Looking back at the last decade in Wilsonville,"The Top 10 Defining Stories Of The Decade, According To A Professional Storyteller",2.0,3.0,0.49238523840904236
1484011954,1484248662,,Police probe launched after car ends up in ditch near Doncaster leaving two men seriously injured,4.0,4.0,0.49238523840904236
1484010307,1483996808,What Californians can do about creepy data collection in 2020,7 Cyber Regulations Your Business Don’t Prepare For (But Should Be),2.333333333333333,2.0,0.3959650993347168
1484033799,1484906864,Kolkata Police conducts raids on New Year's night; arrests more than 800 people for disorderly conduct,"For many, Christmas, New Years were just two more working days",3.6666666666666665,3.6666666666666665,0.4065360128879547
1484188977,1483889471,"Cyberpunk 2077, Playstation 5, Marvel's Avengers: Let the games begin!",Is the next gen Xbox GPU more powerful than the RX 5700 XT?,3.333333333333333,3.333333333333333,0.46880266070365906
1484395403,1484760850,Sara Ali Khan's Pool Side Pics with Brother Ibrahim Khan Will Wash Away All Your Blues,'It Warmed My Heart': Sachin Tendulkar Rings in New Year With an Inspirational Message on Twitter,3.6,3.4,0.3303082585334778
1484035989,1484126672,Little Sailor: Rat Floats on Shoe to Survive Heavy Rain,9 dead as Indonesia hit by worst flooding since 2013,2.333333333333333,2.6666666666666665,0.3584713339805603
1484342140,1484350846,Taiwan’s top military official missing after helicopter makes emergency landing,Taiwan top military official missing after helicopter made emergency landing,1.0,1.0,0.9857548475265503
1484394710,1484034991,"Chennai Rain: Chennai may get short, heavy spells of rain",Williams pulls out of Brisbane International,4.0,4.0,0.40238651633262634
1484039757,1483783076,Man caught with class A drugs walks free from court after fine 'written off',Nickelback – Photograph,4.0,4.0,0.15965093672275543
1484395648,1484224185,Remains of Michigan soldier who went missing during Korean War identified,"YouTube artist Jeffree Star donates $20,000 for Michigan man's funeral",3.6666666666666665,4.0,0.5443484783172607
1484007829,1484052863,Qatar- Scientific Study Show Amount of Plastic We Eat Weekly,Qatar- Chance of scattered rain temperature to drop on Su...,3.6666666666666665,4.0,0.37253230810165405
1484008142,1484256518,20 extremely simple New Year's resolutions that you can easily achieve,Brands Trying To Reach The Youths And Missing By A Mile (17 Pics),3.333333333333333,3.6666666666666665,0.1948331594467163
1484010518,1484409503,Star Community Bar in Little 5 Points reportedly set to close,"Boyd, Alphonzo",4.0,4.0,0.2599128484725952
1484189212,1485022386,Taking Down the Democratic Party Is the Most Important Task,The 2020 oil risk nobody is talking about,3.333333333333333,3.333333333333333,0.3128156363964081
1484188646,1483875144,Why Trump is Winding Up Tensions with North Korea,Trump says NK leader is 'man of his word' on denuclearization,1.6666666666666667,1.3333333333333333,0.6247433423995972
1486942765,1483793850,Spirits In The Night! Haunted Pub Crawl,Solskjaer's update on Pogba before Arsenal away,4.0,4.0,0.2216191440820694
1484771927,1484246392,What Kim Jong Un's Latest Threats Say About His Trump Strategy,"North Korea's Kim threatens to resume nuclear, long-range missile tests",2.0,1.0,0.6334359645843506
1484188465,1483824110,New Lithuanian budget: despair and chaos,Boris promises bright future outside EU – Famagusta Gazette,3.333333333333333,3.6666666666666665,0.27329060435295105
1483803892,1483996928,"Newsom offers rewards to solve Sacramento, Fresno cold cases",Tree-Thinning Projects To Prevent California Wildfires May Be Approved Faster,3.0,3.6666666666666665,0.5393868684768677
1484033673,1483771671,"Brooke Shields, 54, Flaunts Her Toned Abs In A Floral-Print Bikini",Take a Mulligan,4.0,4.0,0.12173114717006683
1484188942,1484318816,Corinna Kopf has perfect reaction to hate following Facebook Gaming move,2019 year in review: August,3.6666666666666665,3.6666666666666665,0.0562250055372715
1484760324,1484530024,Texas law protecting armed churchgoers draws national attention,"Texas church shooter wore wig and fake beard, says security head who shot him",1.3333333333333333,1.3333333333333333,0.5218784809112549
1485673465,1484277752,Best Films Of 2019,The year in movies: Divorce drama 'Marriage Story' tops his list,3.0,3.0,0.4876428246498108
1484395543,1483765168,"Bigg Boss 13 Day 92 Written Updates: Shehnaz Confesses Her Love for Sidharth, Arti Asks Him to Answer","Bigg Boss 13 Day 91 Written Updates: After Arhaan Khan's Eviction, Asim and Vishal Ask Rashami to Strengthen Her Game",2.333333333333333,2.0,0.7888794541358948
1484010969,1484349190,No cost too high . . . Bajans willing to pay big bucks to ring in New Year,TAIT: We need another Mr. Rogers in 2020,3.333333333333333,4.0,0.41771775484085083
1484189365,1484091158,"Japan Airlines Is Giving Away 50,000 Free Flights to Tourists. Here's How to Get One","Japan Airlines giving away 50,000 round-trip tickets to Tokyo Olympics attendees — to try to get them out of Tokyo",1.5,1.0,0.8668147921562195
1484036300,1484245236,,"Political Cartoons: Happy New Year, California!",3.6666666666666665,4.0,0.8668147921562195
1484036180,1484698252,"Longstreet Society to hold memorial service, open house for namesake","Bernie Sanders: If I Can’t Win An Election On My Ideas, ‘I Should Get The Hell Out Of Politics’",4.0,3.6666666666666665,0.27784478664398193
1484191383,1484612511,Stratford kindergarten registration to begin in February,Small turning circle: How big a role does it really play?,3.6666666666666665,4.0,0.29287707805633545
1483806257,1484320524,DOH: At least 164 fire-cracker related injuries recorded during the holidays,"Total ban on firecrackers needed to stop 'bloody, polluting' New Year tradition — green group",1.3333333333333333,1.3333333333333333,0.38841861486434937
1484039543,1484161290,"S'mores, split pants and the smartest man in MLB -- 10 tales of the 2010s",Reliving the most unforgettable baseball moments of the decade,1.6666666666666667,1.6666666666666667,0.7086004614830017
